"","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se"
"MARITAL_2_recoded",50,5215,2.60364333652924,1.90610685439039,4,2.75437335250419,0,0,4,4,-0.632989396256198,-1.59887646451416,0.0263949039953381
"FEHIRE_2_recoded",51,5215,3.55512943432407,1.25726887593569,4,3.94344596213755,0,0,4,4,-2.47244692381637,4.11516275327045,0.0174100896810753
"OTHLANG_2_recoded",52,5215,2.60767018216683,1.90296304562986,4,2.75940570333094,0,0,4,4,-0.637888623774471,-1.59044344356973,0.0263513699561928
"LIBCOM_2_recoded",53,5215,3.54055608820709,1.27222643620382,4,3.92523364485981,0,0,4,4,-2.41505025301364,3.84338329998822,0.0176172151978702
"FINRELA_2_recoded",54,5215,2.60556088207095,1.90469302781099,4,2.75676971004074,0,0,4,4,-0.63520224214985,-1.5953121178938,0.0263753259655211
"SPKMIL_2_recoded",55,5215,3.53940556088207,1.27437132655731,4,3.92379583033789,0,0,4,4,-2.41063238128954,3.81954658024975,0.0176469166675597
"DWELOWN_2_recoded",56,5215,3.10182166826462,1.66813893703812,4,3.37694704049844,0,0,4,4,-1.32035115298413,-0.255040084923611,0.0230996321075022
"EVWORK_2_recoded",57,5215,3.45886864813039,1.36781230283442,4,3.82314881380302,0,0,4,4,-2.13252623685976,2.54914254118823,0.0189408449656424
"PRES16_2_recoded",58,5215,2.9777564717162,1.71867937491856,4,3.22190270788402,0,0,4,4,-1.11660044407599,-0.716776830943182,0.0237994931896152
"SPEVWORK_2_recoded",59,5215,3.75091083413231,0.965002586052994,4,4,0,0,4,4,-3.6236941708815,11.1463087155179,0.0133629185349464
"ROWNGUN_2_recoded",60,5215,3.64141898370086,1.14229742286598,4,4,0,0,4,4,-2.87284453278923,6.25646133609953,0.0158180170965875
"WRKWAYUP_2_recoded",61,5215,3.09894534995206,1.66940382447059,4,3.37335250419363,0,0,4,4,-1.31405013040804,-0.270939443379582,0.023117147695502
"SEXNOW_2_recoded",62,5215,2.60172579098754,1.907517705067,4,2.75197699496765,0,0,4,4,-0.6307783206716,-1.60242587232708,0.0264144408162015
"USWARY_2_recoded",63,5215,3.56490891658677,1.23943779493507,4,3.95566738557393,0,0,4,4,-2.50591208429996,4.29954800878701,0.0171631729512705
"CAPPUN_2_recoded",64,5215,2.62013422818792,1.89170183881029,4,2.77498202731848,0,0,4,4,-0.649688274934554,-1.56894826458612,0.0261954298670056
"OWNGUN_2_recoded",65,5215,3.07900287631831,1.68019732884511,4,3.34843038581356,0,0,4,4,-1.28390971666589,-0.346684650651925,0.0232666112531627
"WEBMOB_2_recoded",66,5215,3.86462128475551,0.718598162633149,4,4,0,0,4,4,-5.15392448464857,24.6698197144713,0.00995082173396538
